codec,rate_label,sample_rate,seed,theta_cents,f1_nominal,f2_nominal,reference_label,rep,f1_hat_coded,f2_hat_coded,f1_hat_uncoded,f2_hat_uncoded,f1_crosscheck_coded,f2_crosscheck_coded,disagreement_f1_cents,disagreement_f2_cents,octave_flag,interval_coded_cents,interval_uncoded_cents,residual_coded_cents,residual_uncoded_cents,abs_residual_f2_coded_cents,abs_residual_f2_uncoded_cents
dac_ft_dac_ftm_flat_s4,Q6,16000,20260826,0.0,440.0,440.0,440Hz_ongrid,0,439.991126477298,440.0058528607457,440.0000035132745,440.000003527726,439.991126477298,440.0058528607457,0.0,0.0,0,0.057942963544521955,5.6860948578841166e-08,0.057942963544521955,5.6860948578841166e-08,0.023028646399675872,1.3880271181340563e-05
dac_ft_dac_ftm_flat_s4,Q6,16000,20260826,0.0,440.0,440.0,440Hz_ongrid,1,439.97737275825807,440.00260547737327,440.0000035152701,440.0000035206012,439.97737275825807,440.00260547737327,0.0,0.0,0,0.09928349184096294,2.0975780472732702e-08,0.09928349184096294,2.0975780472732702e-08,0.010251540426479437,1.385223761181903e-05
dac_ft_dac_ftm_flat_s4,Q6,16000,20260826,0.0,440.0,440.0,440Hz_ongrid,2,440.00157415709026,440.0200728331506,440.00000352531737,440.000003521552,440.00157415709026,440.0200728331506,0.0,0.0,0,0.0727835229339016,-1.4815206894906623e-08,0.0727835229339016,-1.4815206894906623e-08,0.07897722629369508,1.3855978701397308e-05
dac_ft_dac_ftm_flat_s4,Q6,16000,20260826,0.0,440.0,440.0,440Hz_ongrid,3,439.9925296002698,439.9957496823497,440.0000035202026,440.00000351703187,439.9925296002698,439.9957496823497,0.0,0.0,0,0.01266997724586866,-1.2475680450622071e-08,0.01266997724586866,-1.2475680450622071e-08,-0.016723477671991466,1.3838193918275679e-05
dac_ft_dac_ftm_flat_s4,Q6,16000,20260826,0.0,440.0,440.0,440Hz_ongrid,4,439.99599288282127,440.0053817602102,440.0000035272335,440.000003520913,439.99599288282127,440.0053817602102,0.0,0.0,0,0.0369416336999786,-2.4868712497534435e-08,0.0369416336999786,-2.4868712497534435e-08,0.021175067137065073,1.3853464652297234e-05
dac_ft_dac_ftm_flat_s4,Q6,16000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,0,442.5574884428226,442.5410042737708,442.54889729447984,442.54889730425185,442.5574884428226,442.5410042737708,0.0,0.0,0,-0.06448537642117211,3.822776984020288e-08,-0.06448537642117211,3.822776984020288e-08,-0.030888048828626072,-1.0545661695009569e-05
dac_ft_dac_ftm_flat_s4,Q6,16000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,1,442.52241414162273,442.5448932450028,442.548897302573,442.5488972996398,442.52241414162273,442.5448932450028,0.0,0.0,0,0.08794040599552888,-1.147448153111283e-08,0.08794040599552888,-1.147448153111283e-08,-0.01567434034772767,-1.056370384166876e-05
dac_ft_dac_ftm_flat_s4,Q6,16000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,2,442.5069964763131,442.53355553586033,442.548897300682,442.5488973077431,442.5069964763131,442.53355553586033,0.0,0.0,0,0.10390472641889281,2.762301860511551e-08,0.10390472641889281,2.762301860511551e-08,-0.06002798636399531,-1.0532003950095942e-05
dac_ft_dac_ftm_flat_s4,Q6,16000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,3,442.5104771993343,442.57596084333125,442.5488973030586,442.54889729981215,442.5104771993343,442.57596084333125,0.0,0.0,0,0.25617275212602403,-1.2699984374420822e-08,0.25617275212602403,-1.2699984374420822e-08,0.10585772800777743,-1.0563029584454122e-05
dac_ft_dac_ftm_flat_s4,Q6,16000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,4,442.5561990471446,442.57898277300734,442.5488973032181,442.54889729872593,442.5561990471446,442.57898277300734,0.0,0.0,0,0.0891252834528709,-1.757316490912684e-08,0.0891252834528709,-1.757316490912684e-08,0.11767863594485399,-1.0567278865668835e-05
