codec,rate_label,sample_rate,seed,theta_cents,f1_nominal,f2_nominal,reference_label,rep,f1_hat_coded,f2_hat_coded,f1_hat_uncoded,f2_hat_uncoded,f1_crosscheck_coded,f2_crosscheck_coded,disagreement_f1_cents,disagreement_f2_cents,octave_flag,interval_coded_cents,interval_uncoded_cents,residual_coded_cents,residual_uncoded_cents,abs_residual_f2_coded_cents,abs_residual_f2_uncoded_cents
encodec_iter1,3.0kbps x1,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,0,440.1358673701472,439.9076302953585,439.99999890643517,439.99999892034424,440.1358673701472,439.9076302953585,0.0,0.0,0,-0.8979824407333024,5.472708211618874e-08,-0.8979824407333024,5.472708211618874e-08,-0.3634781035171394,-4.2480382004402415e-06
encodec_iter1,3.0kbps x1,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,1,439.8498346041021,439.989038587129,439.99999890817895,439.99999891358925,439.8498346041021,439.989038587129,0.0,0.0,0,0.5478154797108477,2.1287537940080165e-08,0.5478154797108477,2.1287537940080165e-08,-0.04312956265818894,-4.274616581728104e-06
encodec_iter1,3.0kbps x1,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,2,440.0996977268728,439.9605936442133,439.99999891806067,439.9999989143099,440.0996977268728,439.9605936442133,0.0,0.0,0,-0.5472846090913227,-1.4757737423427693e-08,-0.5472846090913227,-1.4757737423427693e-08,-0.15505609097932394,-4.271780972648458e-06
encodec_iter1,3.0kbps x1,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,3,440.1570243471386,439.74989306698086,439.99999891327366,439.9999989089346,440.1570243471386,439.74989306698086,0.0,0.0,0,-1.6020776084366104,-1.7072661552165784e-08,-1.6020776084366104,-1.7072661552165784e-08,-0.9843562435821585,-4.292930891438381e-06
encodec_iter1,3.0kbps x1,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,4,440.1895809269754,439.9033189627083,439.9999989199129,439.9999989139952,440.1895809269754,439.9033189627083,0.0,0.0,0,-1.1262140099781388,-2.3283785200484923e-08,-1.1262140099781388,-2.3283785200484923e-08,-0.3804452164799307,-4.273019161063769e-06
encodec_iter1,3.0kbps x1,24000,20260826,0.0,452.8929,452.8929,452.9Hz_+50.0c,0,450.0711608540877,450.4993976544814,452.89290104651326,452.8929010391853,449.9365810595619,450.250574853909,0.5177491558920506,0.9564707824361727,0,1.6464632976946887,-2.801204272018579e-08,1.6464632976946887,-2.801204272018579e-08,-9.173694448525337,3.972402496508183e-06
encodec_iter1,3.0kbps x1,24000,20260826,0.0,452.8929,452.8929,452.9Hz_+50.0c,1,449.94426523642306,449.4811959435568,452.8929010416567,452.89290104015686,449.94426523642306,448.75743294545094,0.0,2.789912116103168,0,-1.7826522203843993,-5.733492756537434e-09,-1.7826522203843993,-5.733492756537434e-09,-13.090992744511487,3.9761166773252405e-06
encodec_iter1,3.0kbps x1,24000,20260826,0.0,452.8929,452.8929,452.9Hz_+50.0c,2,448.17966168524606,450.0770969327894,452.8929010469178,452.8929010376845,448.17966168524606,450.0770969327894,0.0,0.0,0,7.3139653238997955,-3.529528915086247e-08,7.3139653238997955,-3.529528915086247e-08,-10.79732430411171,3.966665928475366e-06
encodec_iter1,3.0kbps x1,24000,20260826,0.0,452.8929,452.8929,452.9Hz_+50.0c,3,449.9623601024306,449.595230015116,452.8929010489699,452.8929010538117,449.9623601024306,449.595230015116,0.0,0.0,0,-1.4131127342310934,1.8508245105402287e-08,-1.4131127342310934,1.8508245105402287e-08,-12.651831705926607,4.028313949343033e-06
encodec_iter1,3.0kbps x1,24000,20260826,0.0,452.8929,452.8929,452.9Hz_+50.0c,4,450.6650555578841,450.023589590994,452.89290104175825,452.8929010521973,450.6650555578841,450.023589590994,0.0,0.0,0,-2.4659529504236968,3.990457140932192e-08,-2.4659529504236968,3.990457140932192e-08,-11.00315401513704,4.022142612266313e-06
encodec_iter1,3.0kbps x1,24000,20260826,5.0,440.0,441.2726066625215,440Hz_ongrid,0,439.89099563393324,440.6958873607739,439.9999989194952,441.2726035505878,439.89099563393324,440.6958873607739,0.0,0.0,0,3.1648355847482774,4.999992042405136,-1.8351644152517226,-7.957594863938766e-06,-2.264108618416807,-1.2208973710158361e-05
encodec_iter1,3.0kbps x1,24000,20260826,5.0,440.0,441.2726066625215,440Hz_ongrid,1,439.8992124400671,440.9173147767074,439.9999989172445,441.27260353875175,439.8992124400671,440.9173147767074,0.0,0.0,0,4.002137019701125,4.99999200482462,-0.9978629802988754,-7.995175380415276e-06,-1.3944694410716552,-1.22554098122634e-05
encodec_iter1,3.0kbps x1,24000,20260826,5.0,440.0,441.2726066625215,440Hz_ongrid,2,439.81842640048603,440.4405755365017,439.9999989149907,441.2726035591435,439.81842640048603,440.4405755365017,0.0,0.0,0,2.447202345777717,4.999992093694852,-2.552797654222283,-7.906305148352999e-06,-3.267368735983007,-1.2175407502261169e-05
encodec_iter1,3.0kbps x1,24000,20260826,5.0,440.0,441.2726066625215,440Hz_ongrid,3,440.00688213576393,441.00315885849477,439.9999989041002,441.2726035445015,440.00688213576393,441.00315885849477,0.0,0.0,0,3.9154807315265416,4.999992079100606,-1.0845192684734584,-7.920899394164849e-06,-1.0574408716863741,-1.2232851795212234e-05
encodec_iter1,3.0kbps x1,24000,20260826,5.0,440.0,441.2726066625215,440Hz_ongrid,4,440.061036775054,441.0427540367857,439.99999891171456,441.2726035321284,440.061036775054,441.0427540367857,0.0,0.0,0,3.8578498267486765,4.999992000597943,-1.1421501732513235,-7.999402057201621e-06,-0.9020101398387763,-1.2281394855012949e-05
encodec_iter1,3.0kbps x1,24000,20260826,5.0,452.8929,454.2027966407925,452.9Hz_+50.0c,0,449.7996078534512,455.26477625827283,452.89290104729764,454.2027959726085,449.7996078534512,455.26477625827283,0.0,0.0,0,20.90812718265982,4.999993449744951,15.908127182659818,-6.550255048587417e-06,4.043104259246227,-2.5468422788441977e-06
encodec_iter1,3.0kbps x1,24000,20260826,5.0,452.8929,454.2027966407925,452.9Hz_+50.0c,1,450.5750213789546,455.02657097151047,452.89290103877096,454.20279599500236,450.5750213789546,455.02657097151047,0.0,0.0,0,17.020147410221465,4.999993567695198,12.020147410221465,-6.432304801684552e-06,3.1370446470598594,-2.4614860825671637e-06
encodec_iter1,3.0kbps x1,24000,20260826,5.0,452.8929,454.2027966407925,452.9Hz_+50.0c,2,449.70541512419845,454.4136712506295,452.8929010336285,454.202795977194,449.70541512419845,453.96754616520326,0.0,1.700490906948787,0,18.031180016431687,4.999993519474586,13.031180016431687,-6.48052541407651e-06,0.803580661563988,-2.5293642556766996e-06
encodec_iter1,3.0kbps x1,24000,20260826,5.0,452.8929,454.2027966407925,452.9Hz_+50.0c,3,447.31640609248257,454.22370377908476,452.89290104865574,454.20279596911234,447.31640609248257,454.8664098330532,0.0,-2.447886678974722,0,26.528787360397896,4.999993431227221,21.528787360397896,-6.568772779047549e-06,0.07968756893318407,-2.560168084640012e-06
encodec_iter1,3.0kbps x1,24000,20260826,5.0,452.8929,454.2027966407925,452.9Hz_+50.0c,4,449.9169892061663,454.32800591585345,452.8929010412498,454.20279597391317,449.8041385540436,454.32800591585345,0.4342921076556783,0.0,0,16.890473121288274,4.999993477836429,11.890473121288274,-6.5221635709988846e-06,0.4771804346245742,-2.5418693436008966e-06
encodec_iter1,3.0kbps x1,24000,20260826,10.0,440.0,442.5488940698555,440Hz_ongrid,0,439.9818812657241,441.7609119328698,439.99999891380725,442.54889175515814,439.9818812657241,441.7609119328698,0.0,0.0,0,6.985988812927136,9.999995218752836,-3.014011187072864,-4.7812471635211296e-06,-3.085303040636336,-9.055006041999992e-06
encodec_iter1,3.0kbps x1,24000,20260826,10.0,440.0,442.5488940698555,440Hz_ongrid,1,440.13395019494243,441.35384648052127,439.99999891657956,442.54889175779715,440.13395019494243,441.35384648052127,0.0,0.0,0,4.791733571676432,9.999995218168456,-5.208266428323568,-4.781831544065085e-06,-4.681303140286555,-9.04468229528365e-06
encodec_iter1,3.0kbps x1,24000,20260826,10.0,440.0,442.5488940698555,440Hz_ongrid,2,439.9183351003558,441.5772486363452,439.999998912571,442.5488917574985,439.9183351003558,441.5772486363452,0.0,0.0,0,6.516132449147424,9.99999523277221,-3.483867550852576,-4.767227789415074e-06,-3.8052179526884267,-9.045850713072756e-06
