codec,rate_label,sample_rate,seed,theta_cents,f1_nominal,f2_nominal,reference_label,rep,f1_hat_coded,f2_hat_coded,f1_hat_uncoded,f2_hat_uncoded,f1_crosscheck_coded,f2_crosscheck_coded,disagreement_f1_cents,disagreement_f2_cents,octave_flag,interval_coded_cents,interval_uncoded_cents,residual_coded_cents,residual_uncoded_cents,abs_residual_f2_coded_cents,abs_residual_f2_uncoded_cents
opus,12kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,0,439.9896653597275,439.95998848065005,439.99999890643517,439.9999989203443,439.9896653597275,439.95998848065005,0.0,0.0,0,-0.11677400706760464,5.472708211618874e-08,-0.11677400706760464,5.472708211618874e-08,-0.1574373962636549,-4.248038008234651e-06
opus,12kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,1,440.00778498362627,440.00260106318103,439.99999890817907,439.99999891358925,440.00778498362627,440.00260106318103,0.0,0.0,0,-0.02039653105198788,2.1287153528899714e-08,-0.02039653105198788,2.1287153528899714e-08,0.010234172347746909,-4.274616581728104e-06
opus,12kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,2,440.0062289710933,439.99473558900957,439.99999891806067,439.9999989143099,440.0062289710933,439.99473558900957,0.0,0.0,0,-0.04522207407663151,-1.4757737423427693e-08,-0.04522207407663151,-1.4757737423427693e-08,-0.020713595630679277,-4.271780972648458e-06
opus,12kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,3,439.9952387956274,440.00804927704456,439.9999989132737,439.9999989089345,439.9952387956274,440.00804927704456,0.0,0.0,0,0.050404224430803765,-1.7073045963346246e-08,0.050404224430803765,-1.7073045963346246e-08,0.0316705796085082,-4.292931275849563e-06
opus,12kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,4,440.0012477551744,440.02835111307076,439.9999989199129,439.9999989139952,440.0012477551744,440.02835111307076,0.0,0.0,0,0.10663790424630734,-2.3283785200484923e-08,0.10663790424630734,-2.3283785200484923e-08,0.11154734329183388,-4.273019161063769e-06
opus,12kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,0,442.5469689770598,442.54926705872987,442.54889767669243,442.5488976862487,442.5469689770598,442.54926705872987,0.0,0.0,0,0.00899002181406559,3.738398729911646e-08,0.00899002181406559,3.738398729911646e-08,0.0014359188502689883,-9.05130493113519e-06
opus,12kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,1,442.5518845148783,442.5428089719134,442.54889768516654,442.54889768237143,442.5518845148783,442.5428089719134,0.0,0.0,0,-0.035503294982298685,-1.0934383822566143e-08,-0.035503294982298685,-1.0934383822566143e-08,-0.023828028464426117,-9.066472643161878e-06
opus,12kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,2,442.5486057510021,442.5399761356911,442.5488976830201,442.54889769041193,442.5486057510021,442.5399761356911,0.0,0.0,0,-0.03375907036413421,2.891656222733485e-08,-0.03375907036413421,2.891656222733485e-08,-0.03491016135855171,-9.035018582567662e-06
opus,12kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,3,442.5449118288556,442.55412330629656,442.5488976852228,442.54889768177344,442.5449118288556,442.55412330629656,0.0,0.0,0,0.03603489045953127,-1.3493793462072164e-08,0.03603489045953127,-1.3493793462072164e-08,0.020433250076679944,-9.068811977412807e-06
opus,12kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,4,442.5438326060343,442.55222955373983,442.5488976859962,442.54889768073957,442.5438326060343,442.55222955373983,0.0,0.0,0,0.032848596662065584,-2.0563883893121383e-08,0.032848596662065584,-2.0563883893121383e-08,0.013025035468079257,-9.072856367463596e-06
