file,offset,f_in,f_out,cents_in,within_semitone,shift_cents,toward_grid,disagreement
bass_electronic_027-025-025.wav,58.0,78.67995872172358,77.83601953887012,-2980.12250149112,19.877498508879853,-18.669920154734225,18.669920154734225,143.2285816639886
bass_electronic_027-025-025.wav,66.0,79.11731802023992,78.331901523817,-2970.5257167583504,29.474283241649573,-17.27224896979059,17.27224896979059,146.14162905166884
bass_electronic_027-025-025.wav,75.0,79.53119006742749,77.9078749315996,-2961.4930316849936,38.50696831500636,-35.70191467296154,35.70191467296154,127.80182656685685
bass_electronic_027-025-025.wav,83.0,79.9006736267229,76.87744456274565,-2953.4687428286265,46.531257171373454,-66.77674216354107,66.77674216354107,96.6363378094691
bass_electronic_027-025-025.wav,91.0,80.27205060003561,77.43348173637442,-2945.4406392113833,54.55936078861669,-62.32828722497919,-62.32828722497919,101.16190036400906
bass_electronic_027-028-050.wav,0.0,82.40301348498066,82.40254933033444,-2900.081424945319,99.91857505468079,-0.009751616557659328,-0.009751616557659328,0.0
bass_electronic_027-028-050.wav,8.0,82.78468167005839,82.78697119464333,-2892.0813359236117,7.918664076388268,0.04787900403588413,-0.04787900403588413,0.0
bass_electronic_027-028-050.wav,16.0,83.16810136587517,83.1688481690305,-2884.081585615762,15.918414384238076,0.015545446204882291,-0.015545446204882291,0.0014008616833622984
bass_electronic_027-028-050.wav,25.0,83.60159814985848,83.6011084622656,-2875.08131656142,24.918683438580047,-0.010140551566030855,0.010140551566030855,2.7386243397412026e-05
bass_electronic_027-028-050.wav,33.0,83.98880019167008,83.98901198833305,-2867.081591540903,32.91840845909701,0.004365690797658315,-0.004365690797658315,0.00292489151872635
bass_electronic_027-028-050.wav,41.0,84.37782120051459,84.37235530127852,-2859.0813405498343,40.918659450165705,-0.11215100411420152,0.11215100411420152,0.0
bass_electronic_027-028-050.wav,50.0,84.81759925886384,84.81868705287175,-2850.0815643009564,49.918435699043584,0.022203103661889587,-0.022203103661889587,0.0
bass_electronic_027-028-050.wav,58.0,85.21045824862539,85.2076822183149,-2842.081330929355,57.91866907064514,-0.05640195559007522,-0.05640195559007522,0.00040995261318761233
bass_electronic_027-028-050.wav,66.0,85.6051194993535,85.60543573109969,-2834.0814491867854,65.91855081321455,0.006395296897890667,0.006395296897890667,-0.0012559222034017985
bass_electronic_027-028-050.wav,75.0,86.05129894533664,86.04816180363146,-2825.081578451273,74.91842154872711,-0.06311613660761549,-0.06311613660761549,0.0
bass_electronic_027-028-050.wav,83.0,86.4498690645575,86.44897678464257,-2817.0814078181697,82.91859218183026,-0.017868775959259228,-0.017868775959259228,0.0
bass_electronic_027-028-050.wav,91.0,86.85028035588846,86.84931569307959,-2809.081335145967,90.91866485403307,-0.019229257160979316,-0.019229257160979316,0.0
bass_electronic_027-031-100.wav,0.0,97.9479486896671,97.95116509376804,-2600.8996079887424,99.10039201125755,0.05684914227580785,0.05684914227580785,486.8102366990968
bass_electronic_027-031-100.wav,8.0,98.40161538248222,98.40714798598805,-2592.89954313652,7.100456863479849,0.09733541746674965,-0.09733541746674965,480.6196237032365
bass_electronic_027-031-100.wav,16.0,98.85738244675692,98.8608390899773,-2584.899493730651,15.100506269348898,0.060533201166053534,-0.060533201166053534,491.650597156073
bass_electronic_027-031-100.wav,25.0,99.37263443579178,99.37426864667691,-2575.8996075359523,24.100392464047673,0.028470396105436814,-0.028470396105436814,0.0
bass_electronic_027-031-100.wav,33.0,99.83289670590024,99.83550950481228,-2567.89959742722,32.100402572779785,0.045308784959877314,-0.045308784959877314,496.97703488133686
bass_electronic_027-031-100.wav,41.0,100.29529235457741,100.30197840222154,-2559.899559857478,40.100440142522075,0.11540648879017883,-0.11540648879017883,503.25250642668004
bass_electronic_027-031-100.wav,50.0,100.81805620352148,100.82129652766439,-2550.8993754369403,49.10062456305968,0.055641514523000306,-0.055641514523000306,501.4673617602552
bass_electronic_027-031-100.wav,58.0,101.28500427324923,101.28799675491273,-2542.899517997816,57.10048200218398,0.05114883149419341,0.05114883149419341,502.8651666472219
bass_electronic_027-031-100.wav,66.0,101.75411902756387,101.75670786963396,-2534.8995929829844,65.10040701701564,0.0440457307156925,0.0440457307156925,498.06452404995207
bass_electronic_027-031-100.wav,75.0,102.28448827480717,102.28703001573177,-2525.899380919921,74.10061908007901,0.04302014737514443,0.04302014737514443,906.9883974604918
bass_electronic_027-031-100.wav,83.0,102.75822428623856,102.75697647197727,-2517.899590414275,82.10040958572517,-0.0210228589235427,-0.0210228589235427,819.7963499509148
bass_electronic_027-031-100.wav,91.0,103.2341755667089,103.23825494696149,-2509.8994454639824,90.10055453601763,0.06840973369408467,0.06840973369408467,806.3613335693761
bass_electronic_027-050-100.wav,0.0,146.97157669205112,146.96429217992667,-1898.3596190000385,1.6403809999615078,-0.08580916287394383,0.08580916287394383,1199.9863947604128
