codec,rate_label,sample_rate,seed,theta_cents,f1_nominal,f2_nominal,reference_label,rep,f1_hat_coded,f2_hat_coded,f1_hat_uncoded,f2_hat_uncoded,f1_crosscheck_coded,f2_crosscheck_coded,disagreement_f1_cents,disagreement_f2_cents,octave_flag,interval_coded_cents,interval_uncoded_cents,residual_coded_cents,residual_uncoded_cents,abs_residual_f2_coded_cents,abs_residual_f2_uncoded_cents
opus,6kbps,24000,20260826,0.0,110.0,110.0,110Hz_ongrid,0,110.02996514910225,110.00967585513652,109.99999824921267,109.99999906792769,110.02996514910225,110.00967585513652,0.0,0.0,0,-0.31926535131799266,1.2885339325004285e-05,-0.31926535131799266,1.2885339325004285e-05,0.15227666521380542,-1.4669412097403151e-05
opus,6kbps,24000,20260826,0.0,110.0,110.0,110Hz_ongrid,1,109.99199994799233,110.00256855868486,109.99999830186559,109.99999866694662,109.99199994799233,110.00256855868486,0.0,0.0,0,0.16633809480413472,5.745824657662064e-06,0.16633809480413472,5.745824657662064e-06,0.04042476668886119,-2.0980249187753337e-05
opus,6kbps,24000,20260826,0.0,110.0,110.0,110Hz_ongrid,2,109.9797794566656,110.00068370352228,109.99999893251908,109.99999870475324,109.9797794566656,110.00068370352228,0.0,0.0,0,0.3290305285973737,-3.584690769923648e-06,0.3290305285973737,-3.584690769923648e-06,0.01076042853451339,-2.0385230070132778e-05
opus,6kbps,24000,20260826,0.0,110.0,110.0,110Hz_ongrid,3,109.98676890124457,110.00367146524388,109.99999867552387,109.99999826711043,109.98676890124457,110.00367146524388,0.0,0.0,0,0.26603241778097186,-6.427811437463793e-06,0.26603241778097186,-6.427811437463793e-06,0.05778235970741977,-2.7273067795562758e-05
opus,6kbps,24000,20260826,0.0,110.0,110.0,110Hz_ongrid,4,110.00578736596081,110.00678833501831,109.99999905167519,109.99999870074876,110.00578736596081,110.00678833501831,0.0,0.0,0,0.015752842389951324,-5.523052630763962e-06,0.015752842389951324,-5.523052630763962e-06,0.10683485553179962,-2.0448254476117683e-05
opus,6kbps,24000,20260826,0.0,220.0,220.0,220Hz_ongrid,0,220.06372816982932,220.47844008290537,220.00000018815896,220.0000001938263,220.06372816982932,220.47844008290537,0.0,0.0,0,3.2594545915921254,4.459784751141654e-08,3.2594545915921254,4.459784751141654e-08,3.760874596023429,1.5252666811485179e-06
opus,6kbps,24000,20260826,0.0,220.0,220.0,220Hz_ongrid,1,220.05993293778855,220.09014196233102,220.00000020152385,220.00000018057045,220.05993293778855,220.09014196233102,0.0,0.0,0,0.23764118168551043,-1.6488740969751436e-07,0.23764118168551043,-1.6488740969751436e-07,0.7092039640957463,1.4209532477194329e-06
opus,6kbps,24000,20260826,0.0,220.0,220.0,220Hz_ongrid,2,220.06035283687166,220.26717080763243,220.000000222454,220.00000022351375,220.06035283687166,220.26717080763243,0.0,0.0,0,1.6262909767993565,8.339416148831214e-09,1.6262909767993565,8.339416148831214e-09,2.101157145185194,1.7588845032153639e-06
opus,6kbps,24000,20260826,0.0,220.0,220.0,220Hz_ongrid,3,220.06714798926853,220.1510656955229,220.00000026103098,220.00000019123826,220.06714798926853,220.1510656955229,0.0,0.0,0,0.6600417139986073,-5.492161340363607e-07,0.6600417139986073,-5.492161340363607e-07,1.1883651154676673,1.5049009612368677e-06
opus,6kbps,24000,20260826,0.0,220.0,220.0,220Hz_ongrid,4,220.01945020677132,220.61080013082537,220.0000002484074,220.00000025772775,220.01945020677132,220.61080013082537,0.0,0.0,0,4.646824575888172,7.33441155850709e-08,4.646824575888172,7.33441155850709e-08,4.799876265898716,2.028123018424082e-06
