lang,group,file,gender,voiced_frames,f0_err_cents,lsd_db
cmn_hans_cn,tone,10558410879827163654.wav,MALE,356,15.644427172569504,14.861120565607827
cmn_hans_cn,tone,10563386955236607431.wav,FEMALE,687,20.07099191926384,12.355644527604108
cmn_hans_cn,tone,10571681330551714048.wav,FEMALE,348,21.416727124431326,12.750411252169764
cmn_hans_cn,tone,10604423531103587528.wav,FEMALE,569,28.85790982122632,12.509801206120137
cmn_hans_cn,tone,1061358881165519725.wav,MALE,179,14.176832704551892,15.188730297129812
cmn_hans_cn,tone,10651933140664828475.wav,MALE,486,14.4360709511427,12.782235086584663
cmn_hans_cn,tone,1065812790870009684.wav,MALE,683,21.506346404532316,12.56826290163259
cmn_hans_cn,tone,10674527227632117693.wav,MALE,401,15.947294125584069,12.583338228829154
cmn_hans_cn,tone,10694001904489787463.wav,MALE,175,14.669835475057077,15.296473511385567
cmn_hans_cn,tone,10695273702291556205.wav,MALE,341,19.087241816709856,14.649730813875628
yo_ng,tone,10004614807418206077.wav,MALE,1327,24.95181515987214,14.367739361298703
yo_ng,tone,10012525983487564904.wav,MALE,631,12.162183918940077,11.654416186433476
yo_ng,tone,10038578617307429132.wav,MALE,680,18.345175081883056,14.893006341524336
yo_ng,tone,10047155452005832869.wav,MALE,1112,11.818269301219383,12.290787748276445
yo_ng,tone,10075732340372834797.wav,MALE,1291,9.754427719052066,13.745638490875205
yo_ng,tone,10139658276118366380.wav,MALE,958,14.442020021637692,14.036582132800914
yo_ng,tone,1014970211285868104.wav,MALE,990,12.592057725468239,14.766403896938558
yo_ng,tone,10149713618211834484.wav,MALE,1968,8.94916067759958,13.316532299695655
yo_ng,tone,10199418047564275517.wav,MALE,447,14.480160012863827,12.469606351693782
yo_ng,tone,10234795054815643489.wav,MALE,849,8.91542688600413,14.138495904153677
yo_ng,tone,10303761282022018610.wav,MALE,1185,10.539706402411015,11.794168535671249
yo_ng,tone,10347105456079071418.wav,MALE,1068,12.528824592590187,11.87826429307535
yo_ng,tone,10354219070800730285.wav,MALE,1070,12.833752591838415,12.155334018031233
yo_ng,tone,10370968216531623982.wav,MALE,709,13.028121429469138,12.12159997548657
yo_ng,tone,10379015920335788956.wav,MALE,838,13.247893312421516,14.561048901654873
yo_ng,tone,10416675910211939177.wav,MALE,908,13.541485454358755,14.908043732462545
yo_ng,tone,10480623418731541217.wav,MALE,614,11.685862494781905,12.375064583287788
yo_ng,tone,1050392290980008442.wav,MALE,660,9.739554749021995,12.455103630769521
yo_ng,tone,1051154324778723638.wav,MALE,868,11.966663610579452,11.624011207867802
yo_ng,tone,10527407284601401494.wav,MALE,1340,13.406595039396203,11.946310645272312
yo_ng,tone,10537107798285990170.wav,MALE,554,7.845329906378536,13.680903089739692
yo_ng,tone,10596990762493183543.wav,MALE,1077,8.527406855733098,16.925073975610125
yo_ng,tone,10676374552825725906.wav,MALE,958,30.216120190677916,16.227046168051203
yo_ng,tone,1067731832916580127.wav,MALE,869,8.183700802129003,13.300786962021485
yo_ng,tone,10681623383851479093.wav,MALE,1551,8.616643705918724,13.173923550020675
yo_ng,tone,10731945229947186833.wav,MALE,1128,16.069650652098115,11.618537633754205
yo_ng,tone,10733444170381388127.wav,MALE,650,6.6692674732822805,14.481819786336644
yo_ng,tone,107557018025737043.wav,MALE,1184,12.351432829233975,16.269755197223375
yo_ng,tone,10761694821558708488.wav,MALE,1152,10.464412499853363,12.569889277163906
yo_ng,tone,10762786705704776308.wav,MALE,1060,9.958701360608949,12.936222955375928
yo_ng,tone,10782725727297765866.wav,MALE,1076,14.584140292455704,11.536136660825637
yo_ng,tone,10784908037959383188.wav,MALE,981,10.278918856325314,13.84262340170812
yo_ng,tone,10804482035422295249.wav,MALE,915,10.59922457235082,11.73401614544608
yo_ng,tone,1082547587225714470.wav,MALE,1142,8.977746454940208,12.788996165363919
yo_ng,tone,10833634857119806741.wav,MALE,1333,7.850281434033526,13.431132194391203
yo_ng,tone,10842789018095635813.wav,MALE,861,13.665768954701365,11.986674922652544
yo_ng,tone,10857724880607491341.wav,MALE,644,28.779180093636946,15.336066210765804
yo_ng,tone,10866433972918459124.wav,MALE,464,12.017845243068225,14.253782127392101
yo_ng,tone,10882416760765464955.wav,MALE,810,11.042967982760521,14.428320447563788
yo_ng,tone,10901955250792155120.wav,MALE,1001,12.529499428307382,12.853576082047425
ig_ng,tone,10026309344187027394.wav,MALE,614,9.758441351674442,13.695703900096756
ig_ng,tone,10028857168024152636.wav,MALE,417,11.193056329762616,13.489022546072338
ig_ng,tone,10032643864415174209.wav,FEMALE,0,nan,16.133774241947307
ig_ng,tone,10047493645340696500.wav,FEMALE,332,10.809609312257393,14.436446347689614
ig_ng,tone,10050654787896216253.wav,MALE,773,10.381871287051755,13.149839265877453
ig_ng,tone,10057819627557776878.wav,FEMALE,1334,8.51855862926879,15.391531979247969
ig_ng,tone,10059802185886416965.wav,MALE,551,12.528465352740112,13.073380754389147
ig_ng,tone,10065495225756996247.wav,FEMALE,816,11.78223629012995,14.253958675585555
ig_ng,tone,10073942088470718781.wav,FEMALE,1474,9.252045329484783,13.331123109896357
ig_ng,tone,10085258615364794155.wav,MALE,660,11.66465332708561,13.22486035127854
ig_ng,tone,10111656983425821409.wav,MALE,617,10.929683231434684,13.862711982166577
ig_ng,tone,10133712136599407853.wav,FEMALE,372,11.237636555811576,14.445285572985124
ig_ng,tone,10137684509575960114.wav,FEMALE,0,nan,16.925567172088527
ig_ng,tone,10162254286452235406.wav,MALE,812,11.532561889823686,13.466975996632794
ig_ng,tone,10195458377608091017.wav,MALE,673,10.127910531295054,13.919769843820063
ig_ng,tone,10203097035041753102.wav,FEMALE,562,10.691004821133467,14.649146050736961
ig_ng,tone,10217626172103365639.wav,MALE,928,9.64778589174965,13.133577204916985
ig_ng,tone,10225711295455847064.wav,FEMALE,273,13.024675095401214,14.735204560534351
ig_ng,tone,10233325303970615575.wav,MALE,583,8.950832130318151,13.598261227044974
ig_ng,tone,1025488349428406915.wav,FEMALE,1134,10.212253717139301,12.84560592485635
ig_ng,tone,10260607717296390847.wav,MALE,715,10.173035535537604,13.41577412826718
ig_ng,tone,10270999191333815212.wav,MALE,615,10.006425279332582,13.112011812123136
ig_ng,tone,10289876271076829418.wav,FEMALE,479,7.601387007280124,15.001622872156439
ig_ng,tone,1030358147113588777.wav,MALE,665,9.818516993962671,13.442840423146013
ig_ng,tone,10324903537465620631.wav,FEMALE,1570,9.116753819190915,12.351466471068765
ig_ng,tone,10329735116921055354.wav,MALE,833,10.539588159746033,12.854889418310842
ig_ng,tone,10365913516810290068.wav,MALE,527,9.153208352940807,13.21771792313379
ig_ng,tone,10425240128289830370.wav,FEMALE,979,8.141567039676568,14.511100197685089
ig_ng,tone,10429980641309718570.wav,MALE,661,11.469186122720515,12.772446513549207
ig_ng,tone,10432088778424964183.wav,MALE,964,12.113182487003042,12.884378540097945
ig_ng,tone,10434617888296084570.wav,MALE,695,12.949089966566763,12.889472998650305
ig_ng,tone,10458874970678079881.wav,MALE,567,8.908901993871215,13.584668667442251
ig_ng,tone,10502503839505524811.wav,MALE,756,8.80664399270949,13.034696109998157
ig_ng,tone,10546437408964413537.wav,MALE,984,10.916798060423432,13.26623335309088
ig_ng,tone,10561050388215999858.wav,MALE,394,11.479548422836007,13.37587902307799
ig_ng,tone,10572527747472392494.wav,MALE,1585,9.318913105017355,13.248102643963062
ig_ng,tone,10586337632165361983.wav,FEMALE,440,10.031877167159148,14.151673510286683
ig_ng,tone,10589385007942101235.wav,MALE,673,10.361623856719286,12.986179412377215
ig_ng,tone,10599853619709996165.wav,FEMALE,1039,11.517587636894717,13.820652548894339
ig_ng,tone,10626516582621671028.wav,FEMALE,648,11.510800192917783,14.303261147857512
am_et,ejective,10003612465176046723.wav,FEMALE,589,13.111601545011709,13.830325827070395
am_et,ejective,10012704948933492755.wav,FEMALE,463,14.911337058410023,13.683387893100804
am_et,ejective,10045377790517390503.wav,FEMALE,662,10.357787714858539,13.296306620744451
am_et,ejective,10051106711687525410.wav,FEMALE,386,15.930259328461895,13.520265442707068
am_et,ejective,10088366290604436390.wav,FEMALE,347,19.733412846003624,13.650268793598027
am_et,ejective,10129440473619912057.wav,FEMALE,274,13.288702044912068,13.642739007188341
am_et,ejective,10145345127432001964.wav,FEMALE,407,17.95482701020736,13.6490347600787
am_et,ejective,10212564749152212122.wav,FEMALE,516,11.543486981329076,13.59462580845404
am_et,ejective,10220122342741781300.wav,FEMALE,1052,14.15634439806248,13.732302252680457
am_et,ejective,1023762135314771768.wav,FEMALE,413,11.094659650790112,13.428277512297205
am_et,ejective,10240274328941460061.wav,FEMALE,451,14.709970856086487,13.77638322930345
