codec,rate_label,sample_rate,seed,theta_cents,f1_nominal,f2_nominal,reference_label,rep,f1_hat_coded,f2_hat_coded,f1_hat_uncoded,f2_hat_uncoded,f1_crosscheck_coded,f2_crosscheck_coded,disagreement_f1_cents,disagreement_f2_cents,octave_flag,interval_coded_cents,interval_uncoded_cents,residual_coded_cents,residual_uncoded_cents,abs_residual_f2_coded_cents,abs_residual_f2_uncoded_cents
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,0,440.14669026954437,440.0063689024973,439.99999890643517,439.9999989203443,440.14669026954437,440.0063689024973,0.0,0.0,0,-0.5520156476652232,5.472708211618874e-08,-0.5520156476652232,5.472708211618874e-08,0.025059047862316663,-4.248038008234651e-06
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,1,440.0385696125854,440.05774382650554,439.99999890817907,439.99999891358925,440.0385696125854,440.05774382650554,0.0,0.0,0,0.07543504387192344,2.1287153528899714e-08,0.07543504387192344,2.1287153528899714e-08,0.22718527145422515,-4.274616581728104e-06
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,2,439.9363679899913,439.9945093357303,439.99999891806067,439.9999989143099,439.9363679899913,439.9945093357303,0.0,0.0,0,0.22878223765555694,-1.4757737423427693e-08,0.22878223765555694,-1.4757737423427693e-08,-0.021603827830730445,-4.271780972648458e-06
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,3,440.0930447985929,439.9955221211793,439.9999989132737,439.9999989089345,440.0930447985929,439.9955221211793,0.0,0.0,0,-0.3836763406132747,-1.7073045963346246e-08,-0.3836763406132747,-1.7073045963346246e-08,-0.01761885393088798,-4.292931275849563e-06
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,4,440.1244195516818,440.0125479404941,439.9999989199129,439.9999989139952,440.1244195516818,440.0125479404941,0.0,0.0,0,-0.44010409881312634,-2.3283785200484923e-08,-0.44010409881312634,-2.3283785200484923e-08,0.04937070927279886,-4.273019161063769e-06
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,0,442.4062360423962,442.24219407066045,442.54889767669243,442.5488976862487,442.4062360423962,442.24219407066045,0.0,0.0,0,-0.6420517813245191,3.738398729911646e-08,-0.6420517813245191,3.738398729911646e-08,-1.200237599020237,-9.05130493113519e-06
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,1,442.416213252127,442.29074437582284,442.54889768516654,442.54889768237143,442.416213252127,442.29074437582284,0.0,0.0,0,-0.49104619408575106,-1.0934383822566143e-08,-0.49104619408575106,-1.0934383822566143e-08,-1.0101894101494924,-9.066472643161878e-06
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,2,442.3670568246291,442.3392681765794,442.5488976830201,442.54889769041193,442.3670568246291,442.3392681765794,0.0,0.0,0,-0.10875621059214133,2.891656222733485e-08,-0.10875621059214133,2.891656222733485e-08,-0.8202658150822192,-9.035018582567662e-06
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,3,442.35794429575776,442.27904509194127,442.5488976852228,442.54889768177344,442.35794429575776,442.27904509194127,0.0,0.0,0,-0.30881138838213806,-1.3493793462072164e-08,-0.30881138838213806,-1.3493793462072164e-08,-1.0559838717009182,-9.068811977412807e-06
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,4,442.1407261624853,442.37129654048806,442.5488976859962,442.54889768073957,442.1407261624853,442.37129654048806,0.0,0.0,0,0.9025797002196859,-2.0563883893121383e-08,0.9025797002196859,-2.0563883893121383e-08,-0.6949172629793284,-9.072856367463596e-06
encodec_ft_encodec_ftm_flat_s0,3.0kbps,24000,20260826,0.0,445.1126,445.1126,445.1Hz_+20.0c,0,444.48294828970444,444.4807877496278,445.11259765178704,445.1125976475174,444.48294828970444,444.4807877496278,0.0,0.0,0,-0.008415192641622061,-1.6606370790265953e-08,-0.008415192641622061,-1.6606370790265953e-08,-2.459134879910083,-9.1498149095795e-06
