codec,rate_label,sample_rate,seed,theta_cents,f1_nominal,f2_nominal,reference_label,rep,f1_hat_coded,f2_hat_coded,f1_hat_uncoded,f2_hat_uncoded,f1_crosscheck_coded,f2_crosscheck_coded,disagreement_f1_cents,disagreement_f2_cents,octave_flag,interval_coded_cents,interval_uncoded_cents,residual_coded_cents,residual_uncoded_cents,abs_residual_f2_coded_cents,abs_residual_f2_uncoded_cents
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,0,440.16164429734647,439.92701028692,439.99999890643517,439.9999989203443,440.16164429734647,439.92701028692,0.0,0.0,0,-0.9231033610705716,5.472708211618874e-08,-0.9231033610705716,5.472708211618874e-08,-0.287210814825142,-4.248038008234651e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,1,440.0827211018699,440.04954940174787,439.99999890817907,439.99999891358925,440.0827211018699,440.04954940174787,0.0,0.0,0,-0.1304985140722227,2.1287153528899714e-08,-0.1304985140722227,2.1287153528899714e-08,0.19494723124563845,-4.274616581728104e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,2,439.8909682691797,439.9838054502823,439.99999891806067,439.9999989143099,439.8909682691797,439.9838054502823,0.0,0.0,0,0.3653312819988353,-1.4757737423427693e-08,0.3653312819988353,-1.4757737423427693e-08,-0.06372061783426193,-4.271780972648458e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,3,440.0570402170601,439.9724066937935,439.9999989132737,439.9999989089345,440.0570402170601,439.9724066937935,0.0,0.0,0,-0.33298985195915065,-1.7073045963346246e-08,-0.33298985195915065,-1.7073045963346246e-08,-0.10857265724079641,-4.292931275849563e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,4,440.1515567330981,440.04523637329436,439.9999989199129,439.9999989139952,440.1515567330981,440.04523637329436,0.0,0.0,0,-0.418236988223675,-2.3283785200484923e-08,-0.418236988223675,-2.3283785200484923e-08,0.17797891866392582,-4.273019161063769e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,0,442.4286076550342,442.18228680103067,442.54889767669243,442.5488976862487,442.4286076550342,442.18228680103067,0.0,0.0,0,-0.9641279869827719,3.738398729911646e-08,-0.9641279869827719,3.738398729911646e-08,-1.4347709195499925,-9.05130493113519e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,1,442.4207798406774,442.3076173111138,442.54889768516654,442.54889768237143,442.4207798406774,442.3076173111138,0.0,0.0,0,-0.44287224408795345,-1.0934383822566143e-08,-0.44287224408795345,-1.0934383822566143e-08,-0.9441458781872781,-9.066472643161878e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,2,442.26850808066087,442.2648386460322,442.5488976830201,442.54889769041193,442.26850808066087,442.2648386460322,0.0,0.0,0,-0.014363845509021986,2.891656222733485e-08,-0.014363845509021986,2.891656222733485e-08,-1.1115937364646316,-9.035018582567662e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,3,442.25894321517586,442.20386844355136,442.5488976852228,442.54889768177344,442.25894321517586,442.20386844355136,0.0,0.0,0,-0.2156050401379973,-1.3493793462072164e-08,-0.2156050401379973,-1.3493793462072164e-08,-1.3502764390508788,-9.068811977412807e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,4,442.0909175074167,442.23353105196634,442.5488976859962,442.54889768073957,442.0909175074167,442.23353105196634,0.0,0.0,0,0.5583865214289999,-2.0563883893121383e-08,0.5583865214289999,-2.0563883893121383e-08,-1.2341508258176201,-9.072856367463596e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,445.1126,445.1126,445.1Hz_+20.0c,0,444.3805484782206,444.3910987324026,445.11259765178704,445.1125976475174,444.3805484782206,444.3910987324026,0.0,0.0,0,0.04110157952132893,-1.6606370790265953e-08,0.04110157952132893,-1.6606370790265953e-08,-2.8085050947540937,-9.1498149095795e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,445.1126,445.1126,445.1Hz_+20.0c,1,444.599664364708,444.5006994677872,445.1125976521597,445.11259766321695,444.599664364708,444.5006994677872,0.0,0.0,0,-0.38540395862798177,4.300638522436155e-08,-0.38540395862798177,4.300638522436155e-08,-2.3815813088754227,-9.088752730886857e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,445.1126,445.1126,445.1Hz_+20.0c,2,444.49922696141533,444.5299688671897,445.11259765218745,445.11259766348206,444.49922696141533,444.5299688671897,0.0,0.0,0,0.11972932785733048,4.392974087979798e-08,0.11972932785733048,4.392974087979798e-08,-2.2675870842337464,-9.087721547889865e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,445.1126,445.1126,445.1Hz_+20.0c,3,444.615352116008,444.6178337625277,445.1125976500307,445.1125976485616,444.615352116008,444.6178337625277,0.0,0.0,0,0.009662956850548177,-5.714079991924251e-09,0.009662956850548177,-5.714079991924251e-09,-1.9254286746373148,-9.145753797642095e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,445.1126,445.1126,445.1Hz_+20.0c,4,444.4552493438163,444.76772792803365,445.11259765135327,445.1125976546643,444.4552493438163,444.76772792803365,0.0,0.0,0,1.2167332619510989,1.2877774545288073e-08,1.2167332619510989,1.2877774545288073e-08,-1.3418754965441837,-9.122017752562727e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,447.6911,447.6911,447.7Hz_+30.0c,0,446.9881906999926,446.55630206557305,447.6910991997714,447.69109921024614,223.81866725795723,446.55630206557305,1197.4876190262407,0.0,0,-1.673560463058633,4.050617490672439e-08,-1.673560463058633,4.050617490672439e-08,-4.393866558453695,-3.054000370771108e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,447.6911,447.6911,447.7Hz_+30.0c,1,446.7642995830087,446.724546079194,447.69109920667745,447.6910991948138,446.7642995830087,446.724546079194,0.0,0.0,0,-0.1540536734247542,-4.587716792116237e-08,-0.1540536734247542,-4.587716792116237e-08,-3.741731747814338,-3.11367770797081e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,447.6911,447.6911,447.7Hz_+30.0c,2,446.8265831619583,446.65308938201264,447.6910992027063,447.6910991975353,446.8265831619583,446.65308938201264,0.0,0.0,0,-0.6723339145770381,-1.9996300785168806e-08,-0.6723339145770381,-1.9996300785168806e-08,-4.0186768213143145,-3.1031534908589306e-06
encodec_ft_encodec_ftm_gridres_s0,3.0kbps,24000,20260826,0.0,447.6911,447.6911,447.7Hz_+30.0c,3,446.81281112934073,446.217598121235,447.6910991960815,447.6910992133226,446.81281112934073,446.217598121235,0.0,0.0,0,-2.307767278680728,6.667189072613485e-08,-2.307767278680728,6.667189072613485e-08,-5.707470885375134,-3.0421036135373542e-06
