lang,group,file,gender,voiced_frames,f0_err_cents,lsd_db
pl_pl,control,12185761869557918232.wav,FEMALE,596,24.396777974314496,11.344174969547062
pl_pl,control,12194313044373477054.wav,MALE,352,8.81571316725043,13.480742534997123
pl_pl,control,12204849932117862338.wav,FEMALE,361,17.70211720092619,11.82325313313954
pl_pl,control,12212881610656651704.wav,MALE,771,15.132054935378946,11.196177604662447
pl_pl,control,12249051410640446122.wav,MALE,614,10.793937588068674,11.520190960001917
pl_pl,control,12270058623636637758.wav,MALE,307,10.602936224986436,13.686254050998103
pl_pl,control,1237507846374696808.wav,MALE,895,16.038214225046318,11.2447852002819
pl_pl,control,12383800075619662993.wav,FEMALE,342,28.01007945958433,11.677286373325487
pl_pl,control,12394445247892579057.wav,FEMALE,525,23.634888304933433,11.811710900065533
pl_pl,control,12405321964670620225.wav,MALE,182,9.511378305792592,12.465030435978262
pl_pl,control,12498284779639382646.wav,FEMALE,956,21.613063780149517,11.475759389323507
pl_pl,control,12501570743090059228.wav,MALE,146,11.055245779590635,13.62208980885373
pl_pl,control,12521032767025478070.wav,FEMALE,803,30.593938824161924,11.459795436264901
pl_pl,control,12573158036461081936.wav,MALE,453,11.972095699145672,11.565641288925299
pl_pl,control,12588345777103028115.wav,MALE,244,8.934801655845106,13.011421668892059
pl_pl,control,12613666579226880446.wav,MALE,597,15.153715285454393,11.99202655301804
pl_pl,control,12623589246418588528.wav,MALE,29,8.269686401460453,16.345124808323746
pl_pl,control,12651803403089630414.wav,FEMALE,563,21.350835465086448,11.50504241792926
pl_pl,control,12660104492082672497.wav,MALE,547,12.127621629697902,11.81166866403355
pl_pl,control,12672698001416530689.wav,FEMALE,907,28.99842908266941,11.562633244754048
pl_pl,control,12686030287163769261.wav,MALE,257,10.956399657823525,13.69666393418606
pl_pl,control,127024586905493019.wav,MALE,437,15.85899667680948,11.580687193611801
pl_pl,control,12747430231659266231.wav,MALE,7,10.396956601109059,12.945079012877901
pl_pl,control,12760123265686624595.wav,MALE,232,8.99815247284477,13.943564726697062
pl_pl,control,12807346543891178127.wav,MALE,150,9.633423381645756,13.445898256511276
pl_pl,control,12830091285791512471.wav,MALE,494,12.543949838091429,11.71735662723229
pl_pl,control,12856947256487734327.wav,FEMALE,464,26.399784044630575,11.677174313376183
pl_pl,control,12870434451637719031.wav,MALE,512,16.60872609482464,11.734058697886862
pl_pl,control,12875358721154026246.wav,MALE,285,9.412221522890736,13.328467819658186
