codec,rate_label,sample_rate,seed,theta_cents,f1_nominal,f2_nominal,reference_label,rep,f1_hat_coded,f2_hat_coded,f1_hat_uncoded,f2_hat_uncoded,f1_crosscheck_coded,f2_crosscheck_coded,disagreement_f1_cents,disagreement_f2_cents,octave_flag,interval_coded_cents,interval_uncoded_cents,residual_coded_cents,residual_uncoded_cents,abs_residual_f2_coded_cents,abs_residual_f2_uncoded_cents
dac,Q6,16000,20260826,0.0,440.0,440.0,440Hz_ongrid,0,439.99961581312147,146.67057727018206,440.0000035132745,440.000003527726,439.99961581312147,440.21260495691166,0.0,-1902.7451595148177,1,-1901.9073295999247,5.6860948578841166e-08,-1901.9073295999247,5.6860948578841166e-08,-1901.9088412310512,1.3880271181340563e-05
dac,Q6,16000,20260826,0.0,440.0,440.0,440Hz_ongrid,1,440.65239514497955,219.8541047235438,440.0000035152701,440.0000035206012,440.65239514497955,440.00302451919396,0.0,-1201.1603669258943,1,-1203.7134943273109,2.0975780472732702e-08,-1203.7134943273109,2.0975780472732702e-08,-1201.1484666244983,1.385223761181903e-05
dac,Q6,16000,20260826,0.0,440.0,440.0,440Hz_ongrid,2,440.26777444849876,440.0099675424157,440.00000352531737,440.000003521552,440.26777444849876,440.0099675424157,0.0,0.0,0,-1.0140529184502693,-1.4815206894906623e-08,-1.0140529184502693,-1.4815206894906623e-08,0.03921807582385309,1.3855978701397308e-05
dac,Q6,16000,20260826,0.0,440.0,440.0,440Hz_ongrid,3,219.88076958667511,439.99727229940663,440.0000035202026,440.00000351703187,440.17696745928333,439.99727229940663,-1201.6346679718317,0.0,1,1200.9277752465036,-1.2475680450622071e-08,1200.9277752465036,-1.2475680450622071e-08,-0.010732506319202308,1.3838193918275679e-05
dac,Q6,16000,20260826,0.0,442.5,442.5,442.5Hz_+09.8c,0,442.78045085795185,442.8033918328858,442.50000117072756,442.50000118065634,442.78045085795185,442.8033918328858,0.0,0.0,0,0.0896949447781953,3.8845134196004355e-08,0.0896949447781953,3.8845134196004355e-08,1.1865814515293736,4.619191988937805e-06
dac,Q6,16000,20260826,0.0,442.5,442.5,442.5Hz_+09.8c,1,442.7282142052587,221.29617847100727,442.5000011775044,442.50000117446535,442.7282142052587,442.9561511791839,0.0,-1201.4224246326348,1,-1200.5313345910008,-1.1889837811600277e-08,-1200.5313345910008,-1.1889837811600277e-08,-1199.6387010191436,4.594970240521618e-06
dac,Q6,16000,20260826,0.0,442.5,442.5,442.5Hz_+09.8c,2,221.2781191603248,221.27047042161675,442.5000011762103,442.5000011824781,442.99279180296173,443.13717381730345,-1201.7069101502736,-1202.3309122461771,1,-0.05984317743547167,2.452235802358967e-08,-0.05984317743547167,2.452235802358967e-08,-1199.8398307274094,4.626319356615643e-06
dac,Q6,16000,20260826,0.0,442.5,442.5,442.5Hz_+09.8c,3,221.3148944978114,442.6522945345323,442.50000117904955,442.50000117630907,442.9803752595882,442.6522945345323,-1201.3706864115043,0.0,1,1200.0880224642203,-1.0721804439771655e-08,1200.0880224642203,-1.0721804439771655e-08,0.5957336108119592,4.602183716303747e-06
dac,Q6,16000,20260826,0.0,445.1,445.1,445.1Hz_+20.0c,0,445.0443263244182,222.55089732165894,445.1000045482808,445.1000045447016,445.0443263244182,445.04471016182384,0.0,-1199.7779543083352,1,-1199.7764611714495,-1.3921450900334842e-08,-1199.7764611714495,-1.3921450900334842e-08,-1199.993019677928,1.7676796306876736e-05
dac,Q6,16000,20260826,0.0,445.1,445.1,445.1Hz_+20.0c,1,445.02190787747793,222.56281890051852,445.10000454894015,445.1000045595212,445.02190787747793,445.03119222027834,0.0,-1199.6326323625399,1,-1199.5965145839984,4.115544539050229e-08,-1199.5965145839984,4.115544539050229e-08,-1199.9002836309674,1.773443799397451e-05
dac,Q6,16000,20260826,0.0,445.1,445.1,445.1Hz_+20.0c,2,222.55132647388592,222.57266468157954,445.10000454862114,445.10000455938376,445.2055634385516,445.01310742250865,-1200.4002257716115,-1199.4856935172177,1,0.1659826586190617,4.186160872898632e-08,0.1659826586190617,4.186160872898632e-08,-1199.8236986268776,1.773390327802797e-05
dac,Q6,16000,20260826,0.0,445.1,445.1,445.1Hz_+20.0c,3,222.5861980212326,222.5746804052242,445.1000045468677,445.10000454526335,445.00796636767143,444.9985959104816,-1199.3604301623845,-1199.4135596700487,1,-0.08958419290009526,-6.240146692382554e-09,-0.08958419290009526,-6.240146692382554e-09,-1199.8080198209914,1.7678981300004148e-05
dac,Q6,16000,20260826,0.0,447.7,447.7,447.7Hz_+30.0c,0,223.8556002643496,223.86278144473394,447.69999618760374,447.6999961982531,447.3421616398886,447.33628283382444,-1198.5723918752856,-1198.494104217121,1,0.05553626789915315,4.118043211723145e-08,0.05553626789915315,4.118043211723145e-08,-1199.9011523760646,-1.470116984293488e-05
dac,Q6,16000,20260826,0.0,447.7,447.7,447.7Hz_+30.0c,1,223.92398647307652,223.88136972998527,447.69999619451204,447.69999618338204,447.5159665926758,447.83671611228806,-1198.7160958698294,-1200.286000396321,1,-0.32951618778413755,-4.3039252381359856e-08,-0.32951618778413755,-4.3039252381359856e-08,-1199.757406568219,-1.4758675449553558e-05
dac,Q6,16000,20260826,0.0,447.7,447.7,447.7Hz_+30.0c,2,223.89540509135287,223.68652389263488,447.69999619068346,447.6999961856617,447.4881131492598,447.58651766838847,-1198.829327001531,-1200.8258838753832,1,-1.6158930746148032,-1.9418915192114636e-08,-1.6158930746148032,-1.9418915192114636e-08,-1201.2647701394526,-1.4749860132288172e-05
dac,Q6,16000,20260826,0.0,447.7,447.7,447.7Hz_+30.0c,3,149.07779217481277,149.20378975118487,447.6999961843877,447.699996201209,447.5833628541703,447.5180241716279,-1903.3092631516695,-1901.593930866084,1,1.4625864988421045,6.504698466640159e-08,1.4625864988421045,6.504698466640159e-08,-1902.297765565605,-1.468973937638694e-05
dac,Q6,16000,20260826,0.0,450.3,450.3,450.3Hz_+40.1c,0,449.57145509052083,150.08333701341536,450.3000020940766,450.30000209090167,449.57145509052083,150.08333701341536,0.0,0.0,1,-1899.3439509376915,-1.2206400418709471e-08,-1899.3439509376915,-1.2206400418709471e-08,-1902.1472002729301,8.038730089245067e-06
dac,Q6,16000,20260826,0.0,450.3,450.3,450.3Hz_+40.1c,1,150.08463838664613,150.01094346810916,450.3000020813413,450.30000210767884,450.44546150114655,450.4264364360395,-1902.6913432265915,-1903.4685045462572,1,-0.8502834596264875,1.0125813345260571e-07,-0.8502834596264875,1.0125813345260571e-07,-1902.9824722600993,8.103231978558094e-06
dac,Q6,16000,20260826,0.0,450.3,450.3,450.3Hz_+40.1c,2,150.18934086594274,150.17380891463017,450.3000020827864,450.3000021029818,450.0579655658593,150.17380891463017,-1899.9940798910384,0.0,1,-0.1790462179157382,7.764375463830379e-08,-0.1790462179157382,7.764375463830379e-08,-1901.1039075970948,8.085173494618159e-06
dac,Q6,16000,20260826,0.0,450.3,450.3,450.3Hz_+40.1c,3,150.1259190038722,150.04229582418492,450.3000021020094,450.3000021030947,150.1259190038722,449.5319439102751,0.0,-1899.665273545417,1,-0.9646011306966241,4.172783363864283e-09,-0.9646011306966241,4.172783363864283e-09,-1902.6206813547094,8.085607494838869e-06
dac,Q6,16000,20260826,0.0,452.9,452.9,452.9Hz_+50.0c,0,452.8573822030304,150.96250331448493,452.9000064725359,452.9000064679015,452.8573822030304,452.3161144388226,0.0,-1899.7693722226275,1,-1901.8398289874872,-1.7715204840307435e-08,-1901.8398289874872,-1.7715204840307435e-08,-1902.0027454212125,2.472389348121117e-05
