codec,rate_label,sample_rate,seed,theta_cents,f1_nominal,f2_nominal,reference_label,rep,f1_hat_coded,f2_hat_coded,f1_hat_uncoded,f2_hat_uncoded,f1_crosscheck_coded,f2_crosscheck_coded,disagreement_f1_cents,disagreement_f2_cents,octave_flag,interval_coded_cents,interval_uncoded_cents,residual_coded_cents,residual_uncoded_cents,abs_residual_f2_coded_cents,abs_residual_f2_uncoded_cents
encodec_ft_encodec_ftm_gridmix_s1,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,0,440.17751518655984,439.9761009012611,439.99999890643517,439.9999989203443,440.17751518655984,439.9761009012611,0.0,0.0,0,-0.7923509450870585,5.472708211618874e-08,-0.7923509450870585,5.472708211618874e-08,-0.09403649359719125,-4.248038008234651e-06
encodec_ft_encodec_ftm_gridmix_s1,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,1,440.01714833207416,440.0517385652683,439.99999890817907,439.99999891358925,440.01714833207416,440.0517385652683,0.0,0.0,0,0.13608886848112894,2.1287153528899714e-08,0.13608886848112894,2.1287153528899714e-08,0.20355977272779605,-4.274616581728104e-06
encodec_ft_encodec_ftm_gridmix_s1,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,2,439.87966672029427,439.9986389211424,439.99999891806067,439.9999989143099,439.87966672029427,439.9986389211424,0.0,0.0,0,0.46817548503093154,-1.4757737423427693e-08,0.46817548503093154,-1.4757737423427693e-08,-0.005355340241483723,-4.271780972648458e-06
encodec_ft_encodec_ftm_gridmix_s1,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,3,440.1372806102802,439.994077892257,439.9999989132737,439.9999989089345,440.1372806102802,439.994077892257,0.0,0.0,0,-0.5633645958716843,-1.7073045963346246e-08,-0.5633645958716843,-1.7073045963346246e-08,-0.02330141719055492,-4.292931275849563e-06
encodec_ft_encodec_ftm_gridmix_s1,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,4,440.1321021574779,440.00673537015325,439.9999989199129,439.9999989139952,440.1321021574779,440.00673537015325,0.0,0.0,0,-0.493193216915792,-2.3283785200484923e-08,-0.493193216915792,-2.3283785200484923e-08,0.026500938399395105,-4.273019161063769e-06
encodec_ft_encodec_ftm_gridmix_s1,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,0,442.26220442920396,442.15503036541617,442.54889767669243,442.5488976862487,442.26220442920396,442.15503036541617,0.0,0.0,0,-0.41958338669773365,3.738398729911646e-08,-0.41958338669773365,3.738398729911646e-08,-1.541488726185524,-9.05130493113519e-06
encodec_ft_encodec_ftm_gridmix_s1,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,1,442.43700806288325,442.2095300591765,442.54889768516654,442.54889768237143,442.43700806288325,442.2095300591765,0.0,0.0,0,-0.8903390385651532,-1.0934383822566143e-08,-0.8903390385651532,-1.0934383822566143e-08,-1.3281112801790718,-9.066472643161878e-06
encodec_ft_encodec_ftm_gridmix_s1,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,2,442.299445144164,442.2432123975982,442.5488976830201,442.54889769041193,442.299445144164,442.2432123975982,0.0,0.0,0,-0.22011837377961652,2.891656222733485e-08,-0.22011837377961652,2.891656222733485e-08,-1.1962511855536655,-9.035018582567662e-06
encodec_ft_encodec_ftm_gridmix_s1,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,3,442.2575967222966,442.1024806065012,442.5488976852228,442.54889768177344,442.2575967222966,442.1024806065012,0.0,0.0,0,-0.6073143979746322,-1.3493793462072164e-08,-0.6073143979746322,-1.3493793462072164e-08,-1.7472566860435943,-9.068811977412807e-06
encodec_ft_encodec_ftm_gridmix_s1,3.0kbps,24000,20260826,0.0,442.5489,442.5489,442.5Hz_+10.0c,4,442.0248618343873,442.2139813453449,442.5488976859962,442.54889768073957,442.0248618343873,442.2139813453449,0.0,0.0,0,0.7405468425876535,-2.0563883893121383e-08,0.7405468425876535,-2.0563883893121383e-08,-1.3106847462220297,-9.072856367463596e-06
