codec,rate_label,sample_rate,seed,theta_cents,f1_nominal,f2_nominal,reference_label,rep,f1_hat_coded,f2_hat_coded,f1_hat_uncoded,f2_hat_uncoded,f1_crosscheck_coded,f2_crosscheck_coded,disagreement_f1_cents,disagreement_f2_cents,octave_flag,interval_coded_cents,interval_uncoded_cents,residual_coded_cents,residual_uncoded_cents,abs_residual_f2_coded_cents,abs_residual_f2_uncoded_cents
encodec,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,0,440.317439142602,439.81626219624974,439.3926856103699,439.3926857662333,440.317439142602,439.81626219624974,0.0,0.0,0,-1.97164291423576,6.141114682972569e-07,-1.97164291423576,6.141114682972569e-07,-0.7230899455834948,-2.3912030749150124
encodec,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,1,439.8412391426849,439.82644700551214,439.39268572073684,439.3926856823406,439.8412391426849,439.82644700551214,0.0,0.0,0,-0.058223467651877234,-1.5128367463664166e-07,-0.058223467651877234,-1.5128367463664166e-07,-0.6830002855552852,-2.391203405457247
encodec,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,2,439.9619879754357,440.0811221611874,439.39268573365155,439.39268567581826,439.9619879754357,440.0811221611874,0.0,0.0,0,0.46872512872497507,-2.2786664663259935e-07,0.46872512872497507,-2.2786664663259935e-07,0.31915568790854565,-2.3912034311556236
encodec,3.0kbps,24000,20260826,0.0,440.0,440.0,440Hz_ongrid,3,440.2156986141361,439.7938295352972,439.39268573996173,439.3926856527496,440.2156986141361,439.7938295352972,0.0,0.0,0,-1.6598778675026873,-3.436211179279253e-07,-1.6598778675026873,-3.436211179279253e-07,-0.8113931308827654,-2.391203522047669
encodec,3.0kbps,24000,20260826,0.0,452.8929,452.8929,452.9Hz_+50.0c,0,448.63097935744645,448.9456204214367,452.06022976942495,452.0602297040278,448.63097935744645,448.9456204214367,0.0,0.0,0,1.2137512178028902,-2.5044849702053125e-07,1.2137512178028902,-2.5044849702053125e-07,-15.15506000671812,-3.185905496176611
encodec,3.0kbps,24000,20260826,0.0,452.8929,452.8929,452.9Hz_+50.0c,1,450.23887806241913,449.7798442270518,452.06022974378254,452.060229764149,450.23887806241913,449.7798442270518,0.0,0.0,0,-1.765952317852794,7.799664410194818e-08,-1.765952317852794,7.799664410194818e-08,-11.941092831151412,-3.1859052659330707
encodec,3.0kbps,24000,20260826,0.0,452.8929,452.8929,452.9Hz_+50.0c,2,449.8703284594412,448.29767725364894,452.06022979567825,452.0602297220775,449.86699093911,448.29767725364894,0.012843812771351432,0.0,0,-6.062629886260691,-2.818652695706351e-07,-6.062629886260691,-2.818652695706351e-07,-17.655477612147035,-3.185905427052328
encodec,3.0kbps,24000,20260826,0.0,452.8929,452.8929,452.9Hz_+50.0c,3,447.7185327295546,450.01883845558757,452.060229834325,452.0602298169959,447.7185327295546,450.01883845558757,0.0,0.0,0,8.87202970386416,-6.636455398991465e-08,8.87202970386416,-6.636455398991465e-08,-11.021431658792666,-3.185905063547901
encodec,3.0kbps,24000,20260826,5.0,440.0,441.2726066625215,440Hz_ongrid,0,439.8587631723375,440.37530589535396,439.39268579580175,440.6652251996836,439.8587631723375,440.37530589535396,0.0,0.0,0,2.0318605788126303,5.006636614865845,-2.9681394211873697,0.00663661486584477,-3.5239422781141574,-2.3845663435474207
encodec,3.0kbps,24000,20260826,5.0,440.0,441.2726066625215,440Hz_ongrid,1,439.9127068951102,440.85009015974344,439.3926857601323,440.6652252498285,439.9127068951102,440.85009015974344,0.0,0.0,0,3.685056732446191,5.006636952409218,-1.3149432675538089,0.006636952409217578,-1.6584427868712273,-2.3845661465442274
